gameweek,player_id,player_name,team_id,position_id,overall_team_strength,team_position_relevant_strength,kickoff_time,home_or_away_id,opposition_id,opposition_name,recent_points,recent_bps,recent_influence,recent_creativity,recent_threat,recent_xx,season_points,season_bps,season_influence,season_creativity,season_threat,season_xx,win_odds,>2.5,minutes,fpl_points,over_four_fpl_points
19,21,Albert Sambi Lokonga,12,3,1090,1060,15,2,17,Sheffield Utd,4,12,12.6,3.5999999999999996,0.0,0.03,7,23,16.8,17.5,11.0,0.1,3.1,2.1,90,6,1
19,26,Leandro Trossard,1,3,1350,1370,20,1,19,West Ham,3,5,6.0,18.8,8.0,0.07,44,125,178.19999999999996,183.4,254.0,3.6400000000000006,1.33,1.57,78,2,0
19,27,Auston Trusty,17,2,1030,1020,15,1,12,Luton,7,36,49.8,1.9000000000000001,2.0,-1.7800000000000002,16,137,213.19999999999996,20.200000000000003,16.0,-17.470000000000002,2.3,2.1,90,1,0
19,28,Matt Turner,16,1,1100,1080,12,2,15,Newcastle,7,44,75.4,0.0,0.0,-1.7700000000000005,34,220,277.8,0.0,0.0,-17.21,5.75,1.8,90,3,0
19,29,Benjamin White,1,2,1350,1330,20,1,19,West Ham,8,43,47.6,40.2,10.0,0.3500000000000001,67,314,317.00000000000006,250.20000000000002,93.0,-9.52,1.33,1.57,90,1,0
19,31,Oleksandr Zinchenko,1,2,1350,1330,20,1,19,West Ham,11,55,44.0,49.699999999999996,7.0,0.45999999999999996,70,307,259.4,283.1,94.0,-6.899999999999999,1.33,1.57,63,1,0
19,33,Cameron Archer,17,4,1030,1045,15,1,12,Luton,12,44,64.80000000000001,44.49999999999999,53.0,0.95,50,146,174.40000000000003,185.79999999999998,202.0,2.5100000000000002,2.3,2.1,85,5,1
19,34,Leon Bailey,2,3,1285,1220,20,2,14,Man Utd,9,21,37.0,50.400000000000006,17.0,0.67,64,190,295.2,227.30000000000004,238.0,5.440000000000001,2.6,1.62,76,2,0
19,40,Leander Dendoncker,2,3,1285,1220,20,2,14,Man Utd,2,6,8.4,0.0,2.0,0.03,6,16,15.8,0.7999999999999999,2.0,0.03,2.6,1.62,85,13,1
19,41,Diego Carlos Santos Silva,2,2,1285,1350,20,2,14,Man Utd,8,42,49.0,4.4,6.0,0.6299999999999999,25,140,150.2,29.500000000000004,57.0,-8.559999999999999,2.6,1.62,90,0,0
19,43,Douglas Luiz Soares de Paulo,2,3,1285,1220,20,2,14,Man Utd,10,33,40.2,46.900000000000006,6.0,0.27,82,364,431.59999999999997,398.2,211.0,6.18,2.6,1.62,90,2,0
19,48,Ezri Konsa Ngoyo,2,2,1285,1350,20,2,14,Man Utd,9,44,37.6,31.3,10.0,0.17999999999999972,51,301,296.59999999999997,84.5,110.0,-20.54,2.6,1.62,90,0,0
19,49,Emiliano Martínez Romero,2,1,1285,1350,20,2,14,Man Utd,13,48,59.39999999999999,10.0,0.0,0.06999999999999984,58,309,411.3999999999999,10.0,0.0,-20.08,2.6,1.62,90,2,0
19,50,John McGinn,2,3,1285,1220,20,2,14,Man Utd,13,50,81.0,67.9,37.0,0.6799999999999999,70,278,351.40000000000003,412.7,208.0,5.23,2.6,1.62,85,7,1
19,55,Jacob Ramsey,2,3,1285,1220,20,2,14,Man Utd,5,18,18.0,56.599999999999994,31.0,0.65,15,43,65.0,60.099999999999994,63.0,0.8999999999999999,2.6,1.62,76,1,0
19,60,Ollie Watkins,2,4,1285,1220,20,2,14,Man Utd,13,41,51.4,37.400000000000006,104.0,0.89,110,372,492.3999999999999,334.50000000000006,722.0,10.569999999999999,2.6,1.62,90,2,0
19,65,Ryan Christie,3,3,1100,1055,15,1,10,Fulham,4,18,38.2,21.900000000000002,6.0,0.09,42,186,256.0,311.00000000000006,206.0,2.9699999999999998,2.15,1.73,90,3,0
19,72,Justin Kluivert,3,3,1100,1055,15,1,10,Fulham,3,5,6.4,2.6,0.0,0.01,30,59,85.00000000000001,103.3,152.0,1.4800000000000002,2.15,1.73,72,8,1
19,77,Norberto Murara Neto,3,1,1100,1145,15,1,10,Fulham,8,41,43.599999999999994,0.0,0.0,0.5900000000000001,58,296,437.0,0.0,0.0,-23.57,2.15,1.73,90,9,1
19,78,Dango Ouattara,3,3,1100,1055,15,1,10,Fulham,3,9,26.4,17.5,23.0,0.29000000000000004,12,38,66.0,73.0,112.0,1.31,2.15,1.73,90,3,0
19,82,Antoine Semenyo,3,4,1100,1055,15,1,10,Fulham,2,7,8.8,37.2,48.0,0.41,41,132,184.00000000000003,139.0,297.0,2.5,2.15,1.73,71,5,1
19,83,Marcos Senesi,3,2,1100,1145,15,1,10,Fulham,20,71,125.0,56.599999999999994,17.0,0.5900000000000001,50,226,364.2,124.4,53.0,-17.79,2.15,1.73,90,6,1
19,84,Adam Smith,3,2,1100,1145,15,1,10,Fulham,10,52,56.599999999999994,36.8,0.0,0.5900000000000001,26,125,149.0,111.0,2.0,-5.67,2.15,1.73,90,6,1
19,85,Dominic Solanke,3,4,1100,1055,15,1,10,Fulham,24,104,148.8,12.5,119.0,1.6400000000000001,90,292,480.79999999999995,181.70000000000002,684.0,9.81,2.15,1.73,90,6,1
19,86,Marcus Tavernier,3,3,1100,1055,15,1,10,Fulham,11,43,53.0,77.6,28.0,0.5700000000000001,51,189,263.40000000000003,280.7,244.0,4.22,2.15,1.73,87,3,0
19,89,Illia Zabarnyi,3,2,1100,1145,15,1,10,Fulham,7,36,41.4,13.0,4.0,0.5900000000000001,34,267,307.4,24.000000000000004,26.0,-26.33,2.15,1.73,90,7,1
19,96,Nathan Collins,4,2,1100,1090,19,1,20,Wolves,0,2,2.4,0.0,0.0,1.95,40,221,273.59999999999997,47.699999999999996,99.0,-12.53,1.95,2.03,90,0,0
19,101,Mark Flekken,4,1,1100,1090,19,1,20,Wolves,5,32,42.8,0.0,0.0,0.18999999999999995,46,269,339.5999999999999,0.0,0.0,-17.9,1.95,2.03,90,0,0
19,105,Vitaly Janelt,4,3,1100,1110,19,1,20,Wolves,3,19,18.0,34.2,4.0,0.22,41,198,199.20000000000002,294.20000000000005,129.0,2.1399999999999997,1.95,2.03,90,2,0
19,107,Keane Lewis-Potter,4,3,1100,1110,19,1,20,Wolves,11,27,41.4,16.0,25.0,0.18,25,58,64.6,39.099999999999994,134.0,2.0300000000000002,1.95,2.03,85,2,0
19,110,Christian Nørgaard,4,3,1100,1110,19,1,20,Wolves,3,20,32.2,26.5,13.0,0.52,39,226,283.40000000000003,225.6,190.0,3.78,1.95,2.03,90,1,0
19,112,Ethan Pinnock,4,2,1100,1090,19,1,20,Wolves,3,28,37.0,1.0,6.0,0.18999999999999995,49,311,424.59999999999997,45.6,164.0,-19.58,1.95,2.03,90,0,0
19,113,David Raya Martin,1,1,1350,1330,20,1,19,West Ham,10,49,48.800000000000004,0.0,0.0,0.3500000000000001,48,216,179.4,0.0,0.0,-6.68,1.33,1.57,90,6,1
19,114,Mads Roerslev Rasmussen,4,2,1100,1090,19,1,20,Wolves,1,13,13.8,1.3,2.0,1.11,19,106,110.2,91.79999999999998,13.0,-7.99,1.95,2.03,66,1,0
19,119,Yoane Wissa,4,4,1100,1110,19,1,20,Wolves,4,-1,13.4,1.1,65.0,0.33999999999999997,56,169,207.0,169.0,424.0,6.0200000000000005,1.95,2.03,85,7,1
19,126,Moisés Caicedo Corozo,7,3,1125,1080,19,1,8,Crystal Palace,5,35,33.6,35.4,4.0,0.11,28,160,174.8,148.6,27.0,0.79,1.67,1.91,90,1,0
19,129,Lewis Dunk,5,2,1100,1135,19,1,18,Spurs,5,38,74.19999999999999,30.599999999999998,7.0,-2.0599999999999996,23,209,349.2,93.39999999999999,149.0,-21.320000000000007,2.5,1.44,90,0,0
19,133,Billy Gilmour,5,3,1100,1070,19,1,18,Spurs,4,33,32.0,38.900000000000006,14.0,0.21,39,207,169.00000000000003,308.29999999999995,79.0,2.4000000000000004,2.5,1.44,90,2,0
19,134,Pascal Groß,5,3,1100,1070,19,1,18,Spurs,15,67,120.0,225.4,60.0,1.97,77,325,484.40000000000003,709.8,264.0,6.36,2.5,1.44,90,2,0
19,135,João Pedro Junqueira de Jesus,5,4,1100,1070,19,1,18,Spurs,5,13,24.6,24.0,86.0,1.05,53,190,300.2,216.00000000000003,438.0,7.189999999999999,2.5,1.44,90,16,1
19,142,James Milner,5,3,1100,1070,19,1,18,Spurs,2,15,24.4,40.2,19.0,0.25,15,92,103.80000000000001,148.6,29.0,0.9600000000000001,2.5,1.44,68,6,1
19,148,Jason Steele,5,1,1100,1135,19,1,18,Spurs,0,0,0.0,0.0,0.0,2.5,18,143,204.6,0.1,0.0,-9.59,2.5,1.44,90,1,0
19,150,Jan Paul van Hecke,5,2,1100,1135,19,1,18,Spurs,5,52,84.19999999999999,36.5,9.0,-2.0599999999999996,20,177,310.8,62.099999999999994,71.0,-13.069999999999999,2.5,1.44,90,1,0
19,154,Danny Welbeck,5,4,1100,1070,19,1,18,Spurs,9,33,43.6,24.900000000000002,32.0,0.24,24,77,104.6,96.49999999999999,118.0,1.68,2.5,1.44,68,5,1
19,160,Jordan Beyer,6,2,1045,1040,17,1,11,Liverpool,8,56,81.0,5.799999999999999,9.0,-2.9400000000000004,28,222,294.4,45.10000000000001,25.0,-16.56,6.5,1.44,90,1,0
19,161,Josh Brownhill,6,3,1045,1050,17,1,11,Liverpool,7,47,40.400000000000006,42.0,0.0,0.18000000000000002,46,241,270.4,244.4,122.0,2.0900000000000003,6.5,1.44,90,2,0
19,168,Lyle Foster,6,4,1045,1050,17,1,11,Liverpool,6,16,28.4,26.299999999999997,32.0,0.16,39,121,196.60000000000002,105.80000000000001,162.0,2.1999999999999997,6.5,1.44,84,2,0
19,173,Dara O'Shea,6,2,1045,1040,17,1,11,Liverpool,8,43,59.400000000000006,4.5,11.0,-2.9400000000000004,27,212,316.2,73.5,89.0,-21.079999999999995,6.5,1.44,90,0,0
19,178,Charlie Taylor,6,2,1045,1040,17,1,11,Liverpool,7,32,28.799999999999997,17.4,0.0,-1.5999999999999996,33,208,247.0,110.69999999999997,28.0,-19.229999999999997,6.5,1.44,90,1,0
19,182,Victor da Silva,6,2,1045,1040,17,1,11,Liverpool,9,40,40.2,10.899999999999999,6.0,-2.67,24,115,91.79999999999998,60.39999999999999,41.0,-12.8,6.5,1.44,90,1,0
19,191,Benoît Badiashile,7,2,1125,1170,19,1,8,Crystal Palace,10,50,45.6,15.2,6.0,0.7199999999999998,15,88,108.8,36.00000000000001,25.0,-2.58,1.67,1.91,90,2,0
19,202,Conor Gallagher,7,3,1125,1080,19,1,8,Crystal Palace,5,43,60.8,64.6,32.0,0.59,50,262,309.2,375.7,157.0,2.9800000000000004,1.67,1.91,90,1,0
19,203,Malo Gusto,7,2,1125,1170,19,1,8,Crystal Palace,2,19,16.0,27.3,6.0,1.52,26,139,115.4,99.79999999999998,38.0,-5.49,1.67,1.91,90,8,1
19,205,Callum Hudson-Odoi,16,3,1100,1125,12,2,15,Newcastle,2,8,10.600000000000001,17.2,5.0,0.06,23,69,76.80000000000001,112.89999999999999,50.0,0.6900000000000001,5.75,1.8,78,2,0
19,210,Mykhailo Mudryk,7,3,1125,1080,19,1,8,Crystal Palace,5,14,20.4,74.8,27.0,0.39999999999999997,46,132,140.00000000000003,199.79999999999995,136.0,2.54,1.67,1.91,70,8,1
19,211,Nicolas Jackson,7,4,1125,1080,19,1,8,Crystal Palace,8,23,48.0,38.3,100.0,1.53,59,197,343.6,191.1,589.0,10.920000000000002,1.67,1.91,90,2,0
19,212,Christopher Nkunku,7,4,1125,1080,19,1,8,Crystal Palace,7,27,38.2,3.2,62.0,0.95,7,27,38.2,3.2,62.0,0.95,1.67,1.91,70,2,0
19,220,Joachim Andersen,8,2,1100,1085,19,2,7,Chelsea,2,25,48.8,14.3,19.0,-1.5,66,342,483.6,183.59999999999997,178.0,-23.03,5.0,1.91,90,1,0
19,221,Jordan Ayew,8,3,1100,1120,19,2,7,Chelsea,7,25,43.0,20.900000000000002,80.0,0.8400000000000001,50,149,264.0,203.50000000000006,356.0,4.22,5.0,1.91,78,5,1
19,222,Nathaniel Clyne,8,2,1100,1085,19,2,7,Chelsea,4,24,28.0,4.2,2.0,-1.5,14,68,50.8,11.1,12.0,-4.27,5.0,1.91,90,1,0
19,226,Eberechi Eze,8,3,1100,1120,19,2,7,Chelsea,2,-1,1.2,0.5,13.0,0.27,38,147,225.39999999999998,332.7,265.0,5.540000000000001,5.0,1.91,90,2,0
19,228,Marc Guéhi,8,2,1100,1085,19,2,7,Chelsea,4,37,45.8,1.1,6.0,-1.5,50,298,326.2,52.29999999999998,35.0,-19.82,5.0,1.91,90,1,0
19,231,Jefferson Lerma Solís,8,3,1100,1120,19,2,7,Chelsea,4,13,15.4,14.7,35.0,0.6200000000000001,32,157,161.6,226.7,168.0,3.0799999999999996,5.0,1.91,89,2,0
19,232,Jean-Philippe Mateta,8,4,1100,1120,19,2,7,Chelsea,20,74,81.8,44.8,88.0,2.21,44,135,167.6,148.7,167.0,3.19,5.0,1.91,90,2,0
19,234,Tyrick Mitchell,8,2,1100,1085,19,2,7,Chelsea,2,11,25.799999999999997,12.799999999999999,4.0,-0.25,56,273,302.00000000000006,160.79999999999998,50.0,-20.71,5.0,1.91,90,0,0
19,236,Michael Olise,8,3,1100,1120,19,2,7,Chelsea,16,65,79.6,114.7,46.0,2.0,31,135,159.2,253.2,122.0,3.55,5.0,1.91,90,9,1
19,238,Chris Richards,8,2,1100,1085,19,2,7,Chelsea,3,29,56.6,1.7,4.0,-1.5,10,80,118.8,16.4,8.0,-8.48,5.0,1.91,90,0,0
19,244,André Tavares Gomes,9,3,1095,1125,20,1,13,Man City,7,24,33.2,25.9,23.0,0.16,7,24,33.2,25.9,23.0,0.16,5.75,1.73,64,1,0
19,245,Jarrad Branthwaite,9,2,1095,1065,20,1,13,Man City,6,36,28.4,0.7,4.0,0.22999999999999998,44,255,282.5999999999999,42.2,56.0,-15.98,5.75,1.73,90,0,0
19,250,James Garner,9,3,1095,1125,20,1,13,Man City,7,37,52.2,71.0,41.0,0.6300000000000001,45,215,273.2,332.1,134.0,3.9099999999999993,5.75,1.73,90,2,0
19,256,Alex Iwobi,10,3,1175,1180,15,2,3,Bournemouth,10,42,40.8,74.30000000000001,84.0,1.19,49,200,246.4,283.9,292.0,5.2700000000000005,3.2,1.73,90,2,0
19,258,Neal Maupay,4,4,1100,1110,19,1,20,Wolves,2,6,5.0,14.4,15.0,0.12,35,107,148.40000000000003,130.70000000000002,348.0,5.420000000000001,1.95,2.03,90,5,1
19,259,Dwight McNeil,9,3,1095,1125,20,1,13,Man City,11,40,55.39999999999999,74.1,26.0,0.9199999999999999,56,200,296.2,387.19999999999993,226.0,4.94,5.75,1.73,90,5,1
19,260,Vitalii Mykolenko,9,2,1095,1065,20,1,13,Man City,8,35,55.6,20.1,25.0,0.22999999999999998,63,238,301.80000000000007,95.0,161.0,-12.979999999999999,5.75,1.73,90,1,0
19,261,Amadou Onana,9,3,1095,1125,20,1,13,Man City,13,46,62.8,30.1,37.0,0.51,35,166,161.2,153.10000000000002,169.0,2.46,5.75,1.73,90,2,0
19,262,Nathan Patterson,9,2,1095,1065,20,1,13,Man City,8,39,38.6,20.8,2.0,-0.3500000000000001,33,164,179.79999999999998,114.89999999999998,24.0,-11.84,5.75,1.73,90,0,0
19,263,Jordan Pickford,9,1,1095,1065,20,1,13,Man City,18,71,66.19999999999999,0.1,0.0,-0.54,64,314,361.6,40.2,0.0,-21.36,5.75,1.73,90,2,0
19,265,James Tarkowski,9,2,1095,1065,20,1,13,Man City,13,64,58.4,11.6,10.0,-0.54,65,319,417.99999999999994,126.7,164.0,-20.990000000000002,5.75,1.73,90,1,0
19,267,Andreas Hoelgebaum Pereira,10,3,1175,1180,15,2,3,Bournemouth,10,40,44.60000000000001,88.6,11.0,0.51,63,227,231.99999999999994,513.1999999999999,123.0,3.15,3.2,1.73,82,1,0
19,268,Tom Cairney,10,3,1175,1180,15,2,3,Bournemouth,10,63,53.2,44.7,23.0,0.24000000000000002,40,178,149.2,142.3,88.0,1.9400000000000004,3.2,1.73,82,2,0
19,270,Bobby De Cordova-Reid,10,3,1175,1180,15,2,3,Bournemouth,2,6,5.4,28.7,3.0,0.08,41,121,145.4,91.89999999999998,168.0,3.1099999999999994,3.2,1.73,72,2,0
19,275,Bernd Leno,10,1,1175,1170,15,2,3,Bournemouth,13,71,94.6,0.0,0.0,-3.2700000000000005,70,402,585.8,0.1,0.0,-29.71,3.2,1.73,90,0,0
19,279,Rodrigo Muniz Carvalho,10,4,1175,1180,15,2,3,Bournemouth,3,6,1.4,21.3,26.0,0.31,8,9,11.200000000000001,54.8,78.0,0.7,3.2,1.73,90,2,0
19,280,João Palhinha Gonçalves,10,3,1175,1180,15,2,3,Bournemouth,7,30,57.4,34.3,25.0,0.47,44,172,315.8,86.6,134.0,1.46,3.2,1.73,90,2,0
19,283,Antonee Robinson,10,2,1175,1170,15,2,3,Bournemouth,8,56,74.0,39.1,18.0,-2.8499999999999996,42,307,364.8,218.5,75.0,-27.94,3.2,1.73,82,1,0
19,285,Kenny Tete,10,2,1175,1170,15,2,3,Bournemouth,0,7,15.8,14.8,0.0,-0.009999999999999787,19,99,131.20000000000002,62.39999999999999,46.0,-12.979999999999999,3.2,1.73,72,1,0
19,286,Tosin Adarabioyo,10,2,1175,1170,15,2,3,Bournemouth,16,63,107.2,13.1,27.0,-3.2700000000000005,24,96,135.0,14.1,27.0,-4.25,3.2,1.73,90,1,0
19,290,Trent Alexander-Arnold,11,2,1370,1390,17,2,6,Burnley,18,85,93.4,211.4,16.0,-0.6699999999999999,89,393,377.20000000000005,662.1,133.0,-13.540000000000003,1.4,1.44,90,8,1
19,291,Alisson Ramses Becker,11,1,1370,1390,17,2,6,Burnley,11,59,63.0,0.0,0.0,-0.6699999999999999,70,346,405.0,10.1,0.0,-16.35,1.4,1.44,90,6,1
19,293,Darwin Núñez Ribeiro,11,4,1370,1350,17,2,6,Burnley,4,7,8.0,46.2,43.0,1.13,64,177,280.40000000000003,187.20000000000002,506.0,8.47,1.4,1.44,83,8,1
19,295,Harvey Elliott,11,3,1370,1350,17,2,6,Burnley,8,34,47.6,16.1,20.0,0.18,25,104,99.0,109.89999999999999,72.0,1.7800000000000002,1.4,1.44,66,3,0
19,297,Cody Gakpo,11,4,1370,1350,17,2,6,Burnley,4,2,11.399999999999999,36.6,26.0,0.46,32,98,125.8,105.8,203.0,3.4599999999999995,1.4,1.44,66,5,1
19,298,Joe Gomez,11,2,1370,1390,17,2,6,Burnley,2,21,37.8,45.0,37.0,0.5999999999999999,32,153,148.4,146.89999999999998,77.0,-7.24,1.4,1.44,90,6,1
19,308,Mohamed Salah,11,3,1370,1350,17,2,6,Burnley,23,67,119.6,97.3,174.0,1.6099999999999999,137,410,666.6000000000001,564.2,771.0,15.319999999999999,1.4,1.44,90,3,0
19,313,Virgil van Dijk,11,2,1370,1390,17,2,6,Burnley,10,49,72.19999999999999,17.099999999999998,55.0,-0.6699999999999999,63,317,459.6,96.7,206.0,-18.41,1.4,1.44,90,7,1
19,314,Elijah Adebayo,12,4,1090,1060,15,2,17,Sheffield Utd,9,31,43.8,34.2,70.0,0.87,42,128,165.60000000000002,105.69999999999999,211.0,2.56,3.1,2.1,70,2,0
19,316,Amari'i Bell,12,2,1090,1120,15,2,17,Sheffield Utd,8,36,22.6,22.1,0.0,-0.33999999999999986,20,143,199.60000000000002,81.99999999999999,42.0,-19.68,3.1,2.1,90,1,0
19,321,Alfie Doughty,12,2,1090,1120,15,2,17,Sheffield Utd,9,34,25.4,36.199999999999996,10.0,-0.7800000000000002,42,207,238.79999999999995,457.40000000000003,79.0,-24.080000000000002,3.1,2.1,78,7,1
19,330,Gabriel Osho,12,2,1090,1120,15,2,17,Sheffield Utd,6,23,26.6,0.2,0.0,0.8200000000000001,18,101,189.79999999999998,3.1000000000000005,23.0,-13.900000000000002,3.1,2.1,90,1,0
19,341,Manuel Akanji,13,2,1365,1370,20,2,9,Everton,1,3,0.0,0.0,0.0,2.5,42,222,258.59999999999997,112.89999999999999,71.0,-9.600000000000001,1.57,1.73,90,1,0
19,342,Nathan Aké,13,2,1365,1370,20,2,9,Everton,3,34,35.4,30.5,23.0,0.3500000000000001,43,205,219.79999999999998,96.3,149.0,-5.120000000000002,1.57,1.73,90,5,1
19,343,Julián Álvarez,13,4,1365,1360,20,2,9,Everton,7,18,35.0,55.599999999999994,30.0,1.0,82,333,344.99999999999994,595.9,339.0,8.389999999999999,1.57,1.73,90,8,1
19,344,Bernardo Veiga de Carvalho e Silva,13,3,1365,1360,20,2,9,Everton,11,42,67.2,66.4,66.0,0.47,65,302,377.2,420.4,254.0,5.24,1.57,1.73,90,13,1
19,352,Ederson Santana de Moraes,13,1,1365,1370,20,2,9,Everton,2,14,9.4,0.0,0.0,0.3500000000000001,46,261,284.8,10.0,0.0,-13.090000000000002,1.57,1.73,90,2,0
19,353,Phil Foden,13,3,1365,1360,20,2,9,Everton,7,28,30.0,53.0,41.0,0.55,76,304,355.20000000000005,457.8,412.0,6.18,1.57,1.73,90,8,1
19,354,Jack Grealish,13,3,1365,1360,20,2,9,Everton,18,65,84.8,50.9,53.0,1.24,37,144,191.2,197.20000000000002,181.0,3.7100000000000004,1.57,1.73,90,1,0
19,360,James McAtee,17,3,1030,1045,15,1,12,Luton,10,36,59.4,18.5,31.0,0.13,36,113,149.6,162.20000000000005,150.0,1.73,2.3,2.1,90,5,1
19,365,Rodrigo Hernandez,13,3,1365,1360,20,2,9,Everton,3,17,34.2,50.5,29.0,0.92,51,257,362.19999999999993,296.6,213.0,4.640000000000001,1.57,1.73,90,2,0
19,369,Kyle Walker,13,2,1365,1370,20,2,9,Everton,3,35,44.400000000000006,67.5,7.0,0.3500000000000001,51,307,227.6,313.5,56.0,-13.919999999999998,1.57,1.73,90,2,0
19,373,Bruno Borges Fernandes,14,3,1125,1130,20,1,2,Aston Villa,2,26,26.0,114.5,22.0,0.69,65,287,427.99999999999994,725.2,313.0,9.799999999999999,2.6,1.62,90,1,0
19,377,Diogo Dalot Teixeira,14,2,1125,1120,20,1,2,Aston Villa,4,35,33.6,28.1,14.0,-1.33,57,304,315.59999999999997,317.3,82.0,-23.689999999999998,2.6,1.62,90,1,0
19,378,Anthony Elanga,16,3,1100,1125,12,2,15,Newcastle,11,28,48.599999999999994,45.7,72.0,0.88,61,195,286.59999999999997,189.10000000000002,350.0,3.8600000000000008,5.75,1.8,89,10,1
19,379,Christian Eriksen,14,3,1125,1130,20,1,2,Aston Villa,1,3,0.6,0.2,0.0,0.0,30,138,149.0,129.89999999999998,59.0,1.3100000000000003,2.6,1.62,90,2,0
19,382,Alejandro Garnacho,14,3,1125,1130,20,1,2,Aston Villa,7,10,17.4,33.9,85.0,0.97,37,93,121.4,211.3,380.0,3.5999999999999996,2.6,1.62,90,14,1
19,385,Dean Henderson,8,1,1100,1085,19,2,7,Chelsea,5,39,86.2,0.0,0.0,-0.25,5,39,86.2,0.0,0.0,-0.25,5.0,1.91,90,1,0
19,388,Kobbie Mainoo,14,3,1125,1130,20,1,2,Aston Villa,4,18,37.8,18.400000000000002,13.0,0.16,9,46,62.599999999999994,26.700000000000003,15.0,0.19,2.6,1.62,80,2,0
19,393,Teden Mengi,12,2,1090,1120,15,2,17,Sheffield Utd,6,22,8.0,1.5,8.0,-0.7800000000000002,25,136,222.39999999999998,6.299999999999999,54.0,-18.85,3.1,2.1,90,1,0
19,395,Raphaël Varane,14,2,1125,1120,20,1,2,Aston Villa,6,30,38.8,0.0,0.0,0.1499999999999999,27,130,142.2,22.5,66.0,-6.0600000000000005,2.6,1.62,90,1,0
19,396,Marcus Rashford,14,3,1125,1130,20,1,2,Aston Villa,2,6,5.2,1.7000000000000002,13.0,0.03,48,135,178.39999999999998,206.20000000000005,375.0,6.339999999999999,2.6,1.62,79,5,1
19,401,Aaron Wan-Bissaka,14,2,1125,1120,20,1,2,Aston Villa,1,13,13.2,4.6,0.0,1.14,27,146,154.60000000000002,68.49999999999999,18.0,-11.43,2.6,1.62,90,1,0
19,405,Sven Botman,15,2,1105,1160,12,1,16,Nott'm Forest,2,16,26.599999999999998,11.799999999999999,6.0,1.85,32,143,152.2,37.0,45.0,-3.130000000000001,1.5,1.8,78,1,0
19,406,Bruno Guimarães Rodriguez Moura,15,3,1105,1050,12,1,16,Nott'm Forest,11,59,74.0,94.4,45.0,1.72,50,254,311.2,392.8999999999999,214.0,4.46,1.5,1.8,90,1,0
19,409,Martin Dubravka,15,1,1105,1160,12,1,16,Nott'm Forest,12,64,97.6,0.0,0.0,-3.55,15,87,127.6,0.0,0.0,-6.960000000000001,1.5,1.8,90,2,0
19,412,Anthony Gordon,15,3,1105,1050,12,1,16,Nott'm Forest,10,44,42.2,104.4,56.0,1.05,91,292,400.40000000000003,313.29999999999995,432.0,7.289999999999999,1.5,1.8,90,1,0
19,415,Alexander Isak,15,4,1105,1050,12,1,16,Nott'm Forest,3,7,8.6,15.100000000000001,9.0,1.03,59,217,266.2,105.49999999999999,337.0,8.709999999999999,1.5,1.8,90,7,1
19,421,Sean Longstaff,15,3,1105,1050,12,1,16,Nott'm Forest,6,25,32.6,71.7,63.0,1.18,43,175,218.6,169.5,182.0,3.42,1.5,1.8,70,2,0
19,427,Fabian Schär,15,2,1105,1160,12,1,16,Nott'm Forest,3,31,32.6,3.7,7.0,-3.289999999999999,56,320,321.2,51.599999999999994,104.0,-21.41,1.5,1.8,90,0,0
19,430,Kieran Trippier,15,2,1105,1160,12,1,16,Nott'm Forest,1,35,67.2,119.19999999999999,10.0,-2.6399999999999997,84,425,485.80000000000007,768.9999999999999,65.0,-19.73,1.5,1.8,90,1,0
19,442,Danilo dos Santos de Oliveira,16,3,1100,1125,12,2,15,Newcastle,3,8,0.2,4.9,8.0,0.060000000000000005,14,44,31.400000000000002,35.900000000000006,24.0,0.34,5.75,1.8,89,2,0
19,447,Morgan Gibbs-White,16,3,1100,1125,12,2,15,Newcastle,9,39,36.6,51.7,26.0,0.6900000000000001,57,242,262.99999999999994,496.70000000000005,248.0,5.7,5.75,1.8,90,2,0
19,450,Brennan Johnson,18,3,1230,1150,19,2,5,Brighton,13,42,40.2,95.5,72.0,1.1,45,137,168.0,223.39999999999998,310.0,4.3999999999999995,2.6,1.44,69,2,0
19,457,Moussa Niakhaté,16,2,1100,1080,12,2,15,Newcastle,4,37,51.8,36.0,5.0,-1.5999999999999996,14,121,141.4,44.7,22.0,-14.530000000000001,5.75,1.8,90,2,0
19,468,Chris Wood,16,4,1100,1125,12,2,15,Newcastle,13,57,61.6,34.3,55.0,0.28,47,169,200.0,138.5,259.0,2.9699999999999998,5.75,1.8,90,17,1
19,471,Anel Ahmedhodžić,17,2,1030,1020,15,1,12,Luton,9,36,44.6,0.2,7.0,-0.8900000000000001,13,139,202.60000000000005,10.0,79.0,-25.57,2.3,2.1,90,8,1
19,473,George Baldock,17,2,1030,1020,15,1,12,Luton,2,6,13.4,0.3,0.0,1.6099999999999999,18,81,109.2,74.49999999999999,17.0,-12.940000000000001,2.3,2.1,90,0,0
19,475,Sander Berge,6,3,1045,1050,17,1,11,Liverpool,13,51,77.2,26.299999999999997,18.0,0.33,42,187,235.99999999999997,163.39999999999998,90.0,1.6400000000000001,6.5,1.44,90,1,0
19,482,Wes Foderingham,17,1,1030,1020,15,1,12,Luton,14,54,74.4,0.0,0.0,-1.7800000000000002,46,325,578.2,0.0,0.0,-34.35,2.3,2.1,90,2,0
19,485,Oliver McBurnie,17,4,1030,1045,15,1,12,Luton,3,5,0.0,2.3,2.0,0.01,20,58,144.8,80.60000000000001,208.0,3.19,2.3,2.1,90,9,1
